episode,reward,final_f1,total_tokens,policy_loss,value_loss
1,0.6895147235576924,0.6923076923076924,143.0,0.8853699564933777,0.724609375
2,0.10714395630411255,0.11255411255411256,277.0,0.28107690811157227,0.08120694011449814
3,0.4588219572368421,0.4631578947368421,222.0,0.5658265352249146,0.3467235565185547
4,0.13027911679964535,0.13475177304964536,229.0,0.20273275673389435,0.044166043400764465
5,0.05153846153846142,0.9615384615384615,591.0,0.11122016608715057,0.008729709312319756
6,-0.015138339920948624,0.09486166007905138,569.0,-0.0331580713391304,0.0011144443415105343
7,-0.04984962406015039,0.06015037593984962,780.0,-0.09903264045715332,0.009245248511433601
8,0.1065834683319398,0.11371237458193979,365.0,0.03053164854645729,0.0011743702925741673
9,-0.18647058823529417,0.8235294117647058,530.0,-0.30277585983276367,0.06548450887203217
10,0.028655472132034638,0.03463203463203464,306.0,-0.059127017855644226,0.0048849028535187244
11,-0.021564625850340136,0.08843537414965986,633.0,-0.15011505782604218,0.02168501541018486
12,-0.010000000000000009,1.0,1144.0,-0.09308340400457382,0.00604349747300148
13,0.1923828125,1.0,390.0,0.1717691719532013,0.018050655722618103
14,0.001755642361111101,0.1111111111111111,479.0,-0.05532616376876831,0.0027061859145760536
15,0.18999999999999995,1.0,521.0,0.18056510388851166,0.01990377902984619
16,0.19124999999999992,1.0,448.0,0.19664759933948517,0.02482360601425171
17,0.03907858455882353,0.04411764705882353,258.0,-0.021846888586878777,0.0007155524217523634
18,0.16088948349530832,0.2680965147453083,369.0,0.07985727488994598,0.005951541475951672
19,0.19537109374999995,1.0,237.0,0.15740850567817688,0.01704174093902111
20,0.21710376701732673,0.32673267326732675,493.0,0.15555647015571594,0.02137386053800583
21,0.19177734375,1.0,421.0,0.11989841610193253,0.010023441165685654
22,0.19162109374999992,1.0,429.0,0.08981949090957642,0.005713840015232563
23,0.02096976902173913,0.02608695652173913,262.0,-0.1109936311841011,0.017543626949191093
24,0.054895299692622954,0.05901639344262295,211.0,-0.06547718495130539,0.005517377983778715
25,0.19373046875,1.0,321.0,0.03157936781644821,0.000748400401789695
26,0.08633246527777776,0.09027777777777776,202.0,-0.05911742523312569,0.004271386656910181
27,0.18999999999999995,1.0,626.0,0.006390965078026056,3.2662392186466604e-05
28,0.04442820581896552,0.04827586206896552,197.0,-0.1026182547211647,0.012314032763242722
29,0.08999999999999997,1.0,663.0,-0.12300247699022293,0.010273252613842487
30,-0.10232077205882362,0.7058823529411764,420.0,-0.28065672516822815,0.0679941326379776
31,0.19314453124999997,1.0,351.0,0.024994948878884315,0.0005246059154160321
32,-0.0913953488372093,0.0186046511627907,548.0,-0.27768537402153015,0.062116872519254684
33,0.19011718749999995,1.0,506.0,0.046897295862436295,0.0019248503958806396
34,0.09616735038610041,0.10038610038610041,216.0,-0.01872747391462326,0.000384888902772218
35,0.19400390624999997,1.0,307.0,0.10290351510047913,0.00942299421876669
36,0.05905280565693431,0.06569343065693431,340.0,-0.04123278334736824,0.001867544837296009
37,0.19374999999999998,1.0,320.0,0.08531798422336578,0.006534194573760033
38,0.16964558462078652,0.17415730337078653,231.0,0.07908088713884354,0.0066551524214446545
39,0.4958203125,0.5,214.0,0.3621309995651245,0.1416434347629547
40,0.06922065548780498,0.878048780487805,452.0,-0.027466299012303352,0.0007141930400393903
41,-0.00619377162629757,0.10380622837370243,575.0,-0.11020994931459427,0.008912532590329647
42,0.9957421875,1.0,218.0,0.8777793049812317,0.7978314161300659
43,0.10315725492738588,0.10788381742738588,242.0,0.006797499023377895,4.914445889880881e-05
44,0.9978125,1.0,112.0,0.8060648441314697,0.7272627949714661
45,0.12088012315031155,0.12461059190031154,191.0,0.021917032077908516,0.0005163166206330061
46,0.19455078124999992,1.0,279.0,0.0686456486582756,0.004600946791470051
47,0.08999999999999997,1.0,1128.0,-0.07844913005828857,0.0039615570567548275
48,0.12002748842592591,0.1259259259259259,302.0,-0.00840913038700819,8.113194780889899e-05
49,0.08999999999999997,1.0,693.0,-0.0373469814658165,0.001011145068332553
50,0.19399571572580643,0.20161290322580644,390.0,0.0030473286751657724,1.1717271263478324e-05
51,0.01784935972744361,0.02255639097744361,241.0,-0.10975820571184158,0.01394864171743393
52,0.02954241071428572,0.03571428571428572,316.0,-0.1240924596786499,0.019201667979359627
53,0.06955673993644067,0.07457627118644067,257.0,-0.08778498321771622,0.009524168446660042
54,0.1945703125,1.0,278.0,0.07505635917186737,0.0055424864403903484
55,0.19068359375,1.0,477.0,0.06673266738653183,0.004426202736794949
56,0.19378906249999994,1.0,318.0,0.0673074796795845,0.004640432074666023
57,0.057471653088521396,0.062256809338521395,245.0,-0.07640419900417328,0.006814343389123678
58,0.19306640624999993,1.0,355.0,0.06270474195480347,0.004077143967151642
59,0.19302734374999997,1.0,357.0,0.061208829283714294,0.003822390455752611
60,0.99591796875,1.0,209.0,0.7545990347862244,0.6540916562080383
61,0.05181867074275362,0.05797101449275362,315.0,-0.07929801940917969,0.007062546443194151
62,0.1915234375,1.0,434.0,0.033956270664930344,0.0012350045144557953
63,0.1906640625,1.0,478.0,0.027584688737988472,0.0008469167514704168
64,0.08999999999999997,1.0,674.0,-0.0713028833270073,0.0033674961887300014
65,0.0877211515077821,0.0933852140077821,290.0,-0.08692612498998642,0.00799107737839222
66,0.19279296874999996,1.0,369.0,0.038697365671396255,0.0017746099038049579
67,0.19462890624999996,1.0,275.0,0.016775546595454216,0.0003231371520087123
68,0.19337890624999998,1.0,339.0,-0.006722628138959408,5.524258085642941e-05
69,0.19425781249999996,1.0,294.0,-0.0807877853512764,0.007140446454286575
70,0.21248046875,0.21875,321.0,0.0367908701300621,0.0013996768975630403
71,0.023854663645038167,0.030534351145038167,342.0,-0.15056543052196503,0.022564340382814407
72,0.18999999999999995,1.0,585.0,0.012514089234173298,0.00020227237837389112
73,0.06810526635362694,0.07253886010362695,227.0,-0.09296479821205139,0.008288197219371796
74,0.19058593749999997,1.0,482.0,0.029125327244400978,0.0011202552122995257
75,-0.49139534883720937,0.4186046511627907,711.0,-0.7446168661117554,0.4011576771736145
76,0.1941015625,1.0,302.0,0.058161407709121704,0.004394290037453175
77,0.34388956310679614,0.34951456310679613,288.0,0.18294264376163483,0.031884126365184784
78,0.19351562499999997,1.0,332.0,0.0595538429915905,0.004769887309521437
79,0.06511232231498194,0.07220216606498195,363.0,-0.06958457827568054,0.004398925695568323
80,0.19292968749999995,1.0,362.0,0.032830268144607544,0.0015431406209245324
81,0.08999999999999997,1.0,807.0,-0.039101649075746536,0.0011709150858223438
82,0.18999999999999995,1.0,647.0,0.027201998978853226,0.001049811951816082
83,0.08999999999999997,1.0,794.0,-0.043528225272893906,0.0012760184472426772
84,0.08568406501340484,0.09115281501340483,280.0,-0.07094036787748337,0.004711206536740065
85,0.18999999999999995,1.0,565.0,0.02214738354086876,0.0005652058171108365
86,0.026901340996168584,0.030651340996168584,192.0,-0.10529530793428421,0.009589371271431446
87,0.18999999999999995,1.0,527.0,0.038739319890737534,0.002252862323075533
88,0.19009765624999997,1.0,507.0,0.05214322358369827,0.004425525665283203
89,0.18999999999999995,1.0,581.0,-0.08788088709115982,0.01091583352535963
90,0.09074218749999996,1.0,474.0,-0.0945076122879982,0.006207914557307959
91,0.15970792717889906,0.16513761467889906,278.0,0.021350251510739326,0.0004003951034974307
92,0.19107421874999997,1.0,457.0,0.05804353952407837,0.00568511663004756
93,0.1906640625,1.0,478.0,0.0401410236954689,0.00306216673925519
94,-0.07522910073839663,0.03375527426160338,460.0,-0.2886865735054016,0.0466473251581192
95,0.18999999999999995,1.0,575.0,0.03637371212244034,0.0024095235858112574
96,0.0886618986061151,0.09352517985611511,249.0,-0.04335341230034828,0.0015797594096511602
97,0.19482421875,1.0,265.0,0.050495777279138565,0.004814622458070517
98,0.17851217468454258,0.1829652996845426,228.0,0.0476427786052227,0.001852167770266533
99,0.19343749999999993,1.0,336.0,0.04939579963684082,0.0051866271533071995
100,0.1943164062499999,1.0,291.0,0.02830093540251255,0.0016941347857937217
101,0.1431640625,0.15,350.0,-0.010645600967109203,8.85715417098254e-05
102,0.09210622479838709,0.0967741935483871,239.0,-0.07833613455295563,0.00412660650908947
103,0.046834320262738864,0.05095541401273886,211.0,-0.14542587101459503,0.015039121732115746
104,0.19343749999999993,1.0,336.0,0.005401724483817816,6.252116872929037e-05
105,0.19298828125,1.0,359.0,0.025480743497610092,0.001869860920123756
106,0.19435546874999998,1.0,289.0,0.024947356432676315,0.0013601400423794985
107,0.19244140624999995,1.0,387.0,0.02365860529243946,0.0015848196344450116
108,0.19179687499999998,1.0,420.0,0.006654507480561733,0.0001493800082243979
109,0.19384765625,1.0,315.0,0.011838242411613464,0.0004547896096482873
110,0.19365234374999996,1.0,325.0,0.014026220887899399,0.0006863117450848222
111,0.3781133497807017,0.38596491228070173,402.0,0.2547086477279663,0.037944499403238297
112,0.024385480182926744,0.8292682926829268,250.0,-0.12176559865474701,0.039673157036304474
113,0.8552873883928571,0.8571428571428571,95.0,0.7489688396453857,0.42188990116119385
114,0.19332031249999992,1.0,342.0,-0.011812462471425533,0.0004991987370885909
115,0.1669933744820442,0.1712707182320442,219.0,-0.08237634599208832,0.003724135225638747
116,0.07513937005090497,0.08144796380090497,323.0,-0.15341340005397797,0.01504023652523756
117,0.039663563204887224,0.04511278195488722,279.0,-0.19648577272891998,0.023310931399464607
118,0.19408203125,1.0,303.0,0.012829423882067204,0.00043180270586162806
119,0.09685546874999998,0.10156249999999999,241.0,-0.13668395578861237,0.009595359675586224
120,0.19406249999999992,1.0,304.0,0.009214024990797043,0.0003431299701333046
121,0.06893353411259541,0.07633587786259541,379.0,-0.1628292202949524,0.013273504562675953
122,0.10992299748563218,0.11494252873563218,257.0,-0.05997254326939583,0.0018372077029198408
123,0.1954296875,1.0,234.0,0.02403246983885765,0.002489306265488267
124,0.19113281249999992,1.0,454.0,0.03075275383889675,0.00409857090562582
125,0.19251953125,1.0,383.0,0.030053043738007545,0.004450996872037649
126,0.02473958333333326,0.8333333333333333,440.0,-0.04298903048038483,0.010946791619062424
127,0.19316406249999996,1.0,350.0,0.034738581627607346,0.006325027905404568
128,0.07322250484496123,0.07751937984496124,220.0,-0.04174180328845978,0.0007727700867690146
129,0.0951361238895939,0.10152284263959391,327.0,-0.021971190348267555,0.000186239936738275
130,0.1915039062499999,1.0,435.0,0.029109396040439606,0.006082360167056322
131,-0.052857142857142936,0.8571428571428571,737.0,-0.18977567553520203,0.019997041672468185
132,0.01021324936224488,0.8163265306122449,313.0,-0.04325348511338234,0.013668227940797806
133,0.19429687499999992,1.0,292.0,0.03702862560749054,0.009890268556773663
134,0.19048828124999995,1.0,487.0,0.03971315547823906,0.013553335331380367
135,0.07108640742481202,0.07518796992481203,210.0,0.004902049899101257,7.881542842369527e-06
136,0.03725101070804196,0.04195804195804196,241.0,-0.09176704287528992,0.0028056970331817865
137,0.19341796874999995,1.0,337.0,0.025104044005274773,0.002691134111955762
138,0.19140625,1.0,440.0,0.02781222015619278,0.004129501525312662
139,0.1932421875,1.0,346.0,0.026034213602542877,0.00725766085088253
140,0.19423828124999998,1.0,295.0,0.021985908970236778,0.002793283900246024
141,0.1923632812499999,1.0,391.0,0.017673462629318237,0.005224968772381544
142,0.19310546875,1.0,353.0,0.02070275880396366,0.006091637536883354
143,0.19130859374999998,1.0,445.0,0.0074319299310445786,0.0009996045846492052
144,-0.08761718750000003,0.72,390.0,-0.06779097765684128,0.08115219324827194
145,0.193359375,1.0,340.0,-0.0038841641508042812,0.0003214101307094097
146,0.21938032670454546,0.22545454545454546,311.0,-0.04989410191774368,0.0005324789672158659
147,0.18999999999999995,1.0,517.0,-0.005143240559846163,0.000931938411667943
148,0.19257812499999993,1.0,380.0,-0.0038251467049121857,0.00044978444930166006
149,0.99044921875,1.0,489.0,1.1533164978027344,0.5408632755279541
150,0.19302734374999997,1.0,357.0,-0.0018667291151359677,7.54399734432809e-05
151,0.19222656249999992,1.0,398.0,-0.007418965920805931,0.0012303816620260477
152,0.19080078125,1.0,471.0,-0.008828224614262581,0.0015482468297705054
153,0.19212890625,1.0,403.0,-0.007171304430812597,0.0011083738645538688
154,0.1949218749999999,1.0,260.0,-0.038381170481443405,0.00949446763843298
