episode,reward,final_f1,total_tokens,policy_loss,value_loss
1,0.6895147235576924,0.6923076923076924,143.0,0.8853699564933777,0.724609375
2,0.10714395630411255,0.11255411255411256,277.0,0.3198253810405731,0.10144644975662231
3,0.4588219572368421,0.4631578947368421,222.0,0.6721909046173096,0.44876912236213684
4,0.13027911679964535,0.13475177304964536,229.0,0.34326741099357605,0.11265013366937637
5,0.1515384615384615,0.9615384615384615,591.0,0.42377564311027527,0.1380813866853714
6,-0.015138339920948624,0.09486166007905138,569.0,0.21088770031929016,0.041780564934015274
7,-0.04984962406015039,0.06015037593984962,780.0,0.17312926054000854,0.028033394366502762
8,0.1065834683319398,0.11371237458193979,365.0,0.3245694935321808,0.10244499146938324
9,-0.08647058823529408,0.8235294117647058,530.0,0.13622519373893738,0.015109911561012268
10,0.028655472132034638,0.03463203463203464,306.0,0.23880791664123535,0.056828223168849945
11,-0.021564625850340136,0.08843537414965986,633.0,0.20485344529151917,0.039920955896377563
12,0.09000000000000008,1.0,1144.0,0.3435770869255066,0.09690330922603607
13,0.2923828125000001,1.0,390.0,0.5971554517745972,0.23577725887298584
14,0.001755642361111101,0.1111111111111111,479.0,0.22144955396652222,0.04520081728696823
15,0.29000000000000004,1.0,521.0,0.580305814743042,0.2272222340106964
16,0.29125,1.0,448.0,0.5921664834022522,0.24655623733997345
17,0.03907858455882353,0.04411764705882353,258.0,0.2632817327976227,0.06598031520843506
18,0.16088948349530832,0.2680965147453083,369.0,0.3795009255409241,0.1350352019071579
19,0.29537109375000004,1.0,237.0,0.5994252562522888,0.2421434372663498
20,0.21710376701732673,0.32673267326732675,493.0,0.4367445111274719,0.17629161477088928
21,0.2917773437500001,1.0,421.0,0.6187269687652588,0.24867944419384003
22,0.29162109375,1.0,429.0,0.6328579187393188,0.2575017213821411
23,0.02096976902173913,0.02608695652173913,262.0,0.2178071290254593,0.04668796434998512
24,0.054895299692622954,0.05901639344262295,211.0,0.25145429372787476,0.06016528233885765
25,0.2937304687500001,1.0,321.0,0.6088876128196716,0.2382630705833435
26,-0.085,0.125,744.0,0.12717482447624207,0.0147221265360713
27,0.19000000000000006,1.0,1083.0,0.4527851343154907,0.15930956602096558
28,0.2945898437500001,1.0,277.0,0.5904780030250549,0.23458652198314667
29,0.29306640625,1.0,355.0,0.6087506413459778,0.2378503382205963
30,-0.06180722891566266,0.048192771084337345,642.0,0.14024502038955688,0.018112793564796448
31,0.29314453125000006,1.0,351.0,0.6042321920394897,0.23377308249473572
32,0.19000000000000006,1.0,649.0,0.443684458732605,0.14881780743598938
33,0.1648280413799694,0.1712538226299694,329.0,0.39046967029571533,0.14783385396003723
34,0.29386718750000007,1.0,314.0,0.598322331905365,0.23885944485664368
35,0.11066518498563219,0.11494252873563218,219.0,0.30379346013069153,0.08786724507808685
36,0.05905280565693431,0.06569343065693431,340.0,0.26343056559562683,0.06693069636821747
37,0.06303789227320675,0.06751054852320675,229.0,0.2553674876689911,0.06344190984964371
38,0.09462046204620458,0.2046204620462046,523.0,0.3136333227157593,0.09058895707130432
39,0.4958203125,0.5,214.0,0.6902799606323242,0.4715292155742645
40,0.31854307432432427,0.3243243243243243,296.0,0.5118163824081421,0.25579264760017395
41,0.10189828458629892,0.10676156583629892,249.0,0.31128010153770447,0.09285566955804825
42,0.9957421875,1.0,218.0,1.2137972116470337,1.3988078832626343
43,0.29345703125,1.0,335.0,0.5921977758407593,0.23377738893032074
44,0.19314453125000008,1.0,351.0,0.417980432510376,0.12579087913036346
45,0.12088012315031155,0.12461059190031154,191.0,0.31124892830848694,0.09151085466146469
46,0.19000000000000006,1.0,532.0,0.4423191547393799,0.14953851699829102
47,0.08228819880653267,0.09045226130653267,418.0,0.26778191328048706,0.07211315631866455
48,0.12002748842592591,0.1259259259259259,302.0,0.3142794072628021,0.09550764411687851
49,0.11677787162162162,0.12162162162162161,248.0,0.30959922075271606,0.09217244386672974
50,0.19399571572580643,0.20161290322580644,390.0,0.3846069276332855,0.14857611060142517
51,0.12665364583333338,0.8333333333333334,342.0,0.38287538290023804,0.09711907804012299
52,0.19000000000000006,1.0,863.0,0.43813759088516235,0.1445092260837555
53,0.19000000000000006,1.0,728.0,0.4278934597969055,0.13980866968631744
54,0.2945703125000001,1.0,278.0,0.571179986000061,0.22058145701885223
55,0.024055866745283018,0.03018867924528302,314.0,0.2167610377073288,0.045586299151182175
56,0.09761886310321716,0.10187667560321716,218.0,0.29047396779060364,0.08027856796979904
57,0.2930859375,1.0,354.0,0.5867249369621277,0.2203337401151657
58,0.29306640625,1.0,355.0,0.5497719645500183,0.2117859423160553
59,0.19000000000000006,1.0,685.0,0.4284748435020447,0.1390458345413208
60,0.99591796875,1.0,209.0,1.1997489929199219,1.3695440292358398
61,0.2910351562500001,1.0,459.0,0.585392951965332,0.2193950116634369
62,0.2915234375000001,1.0,434.0,0.5836923122406006,0.21922804415225983
63,0.2906640625000001,1.0,478.0,0.5896579027175903,0.2200002819299698
64,0.2931054687500001,1.0,353.0,0.5850116014480591,0.22631892561912537
65,0.0877211515077821,0.0933852140077821,290.0,0.26818743348121643,0.0714644193649292
66,0.05931740785256411,0.06410256410256411,245.0,0.23450429737567902,0.052829135209321976
67,0.29462890625000004,1.0,275.0,0.5287474393844604,0.2000657320022583
