episode,reward,final_f1,total_tokens,policy_loss,value_loss
1,0.02297575739503817,0.030534351145038167,387.0,0.2361464500427246,0.054500188678503036
2,0.07209229300643087,0.07717041800643087,260.0,0.23334158957004547,0.05477030947804451
3,0.04646999378109453,0.04975124378109453,168.0,0.14063994586467743,0.020243728533387184
4,0.20616970486111114,0.21111111111111114,253.0,0.24332565069198608,0.06578852236270905
5,0.19000000000000006,1.0,638.0,0.24227496981620789,0.04046515375375748
6,0.0024260355029585845,0.11242603550295859,549.0,-0.037624530494213104,0.0013256324455142021
7,-0.05325477733013938,0.05574912891986063,461.0,-0.10741783678531647,0.011821979656815529
8,0.08175377155172413,0.08620689655172413,228.0,-0.01910727471113205,0.00043463779729790986
9,0.09000000000000008,1.0,974.0,-0.005292288959026337,0.0020060529932379723
10,0.028931632717611344,0.03238866396761134,177.0,-0.11091338098049164,0.014615431427955627
11,-0.09125,0.018750000000000003,547.0,-0.25081074237823486,0.05823352187871933
12,-0.10101123595505612,0.8089887640449438,1919.0,-0.32350754737854004,0.07180184125900269
13,0.29412109375000006,1.0,301.0,0.18484443426132202,0.022167226299643517
14,-0.08659195873618786,0.022099447513812154,445.0,-0.2401931881904602,0.05285915359854698
15,0.29390625000000004,1.0,312.0,0.21440629661083221,0.03153293579816818
16,0.2926953125,1.0,374.0,0.279243141412735,0.05665605515241623
17,0.29133535879629635,0.29629629629629634,254.0,0.20411813259124756,0.049952320754528046
18,0.13494253522398847,0.24277456647398848,401.0,0.061445530503988266,0.0036641808692365885
19,0.2929882812500001,1.0,359.0,0.19380488991737366,0.028314931318163872
20,-0.016976744186046513,0.09302325581395349,577.0,-0.17466133832931519,0.025290939956903458
21,0.29000000000000004,1.0,519.0,0.21930530667304993,0.03809833899140358
22,0.2931250000000001,1.0,352.0,0.15852312743663788,0.020395006984472275
23,0.3412515275837989,0.3463687150837989,262.0,0.17266255617141724,0.0357336662709713
24,0.20968023052130044,0.21524663677130043,285.0,0.023596324026584625,0.0006338836974464357
25,0.2911523437500001,1.0,453.0,0.12329865247011185,0.013166279532015324
26,0.254984273538961,0.961038961038961,310.0,0.04654347151517868,0.002027873881161213
27,0.2941015625000001,1.0,302.0,0.2003777027130127,0.03494580090045929
28,0.27320746527777773,0.27777777777777773,234.0,0.050339117646217346,0.0028706423472613096
29,0.19000000000000006,1.0,650.0,-0.016426432877779007,0.0014599626883864403
30,0.29000000000000004,1.0,540.0,0.07974475622177124,0.006431669928133488
31,0.29443359375,1.0,285.0,0.01593451015651226,0.0002595254627522081
32,0.14098039215686273,0.25098039215686274,575.0,-0.1605270802974701,0.017543841153383255
33,0.2944531250000001,1.0,284.0,-0.002921848790720105,9.095866516872775e-06
34,0.46651481202411177,0.47208121827411176,285.0,0.15300416946411133,0.024674180895090103
35,0.29376953125000005,1.0,319.0,-0.014996320009231567,0.00025704732979647815
36,0.045708869485294124,0.05147058823529412,295.0,-0.2857220768928528,0.09051650017499924
37,0.29205078125000006,1.0,407.0,-0.04093681275844574,0.0020022455137223005
38,0.1213292305424528,0.1283018867924528,357.0,-0.20325535535812378,0.04369322583079338
39,0.06048847754396986,0.07035175879396986,505.0,-0.29878097772598267,0.0941932201385498
40,0.29443359375,1.0,285.0,-0.020661910995841026,0.0005091808852739632
41,-0.04671490526574802,0.06299212598425198,497.0,-0.4733276665210724,0.1388043463230133
42,0.11675899621212121,0.12121212121212122,228.0,-0.18372291326522827,0.03251275420188904
43,-0.26594009264380525,0.4424778761061947,431.0,-0.47062110900878906,0.2921977639198303
44,0.2548183847402597,0.2597402597402597,252.0,0.008093246258795261,6.14774035057053e-05
45,0.19811588035019456,0.20233463035019456,216.0,-0.023910196498036385,0.0005286848172545433
46,0.29363281250000006,1.0,326.0,0.04784576594829559,0.0029592933133244514
47,0.19000000000000006,1.0,739.0,-0.039472054690122604,0.0010664031142368913
48,0.7387729881084071,0.7433628318584071,235.0,0.5773969888687134,0.3135506808757782
49,0.19000000000000006,1.0,553.0,0.017660988494753838,0.00035954476334154606
50,0.12190925973360656,0.13114754098360656,473.0,-0.07287994772195816,0.004696852061897516
51,0.11957031250000005,0.825,278.0,-0.06156880408525467,0.0049820756539702415
52,0.05883167613636364,0.06363636363636364,246.0,-0.13784079253673553,0.01763516291975975
53,0.3237298998786408,0.3300970873786408,326.0,0.1983414739370346,0.034842442721128464
54,0.2916601562500001,1.0,427.0,0.0954362004995346,0.0122345807030797
55,0.29302734375000006,1.0,357.0,0.10823015868663788,0.015363190323114395
56,-0.3651138200431034,0.3448275862068966,509.0,-0.4601168632507324,0.29743465781211853
57,0.956921827936747,0.963855421686747,355.0,0.8411171436309814,0.6359958052635193
58,0.29365234375000004,1.0,325.0,0.12049989402294159,0.018599586561322212
59,0.2941015625000001,1.0,302.0,0.09823717921972275,0.013168140314519405
60,0.07682653961820082,0.08368200836820082,351.0,-0.08390688896179199,0.006190241314470768
61,0.39906193012267904,0.40318302387267907,211.0,0.22012843191623688,0.04434862732887268
62,0.29000000000000004,1.0,944.0,0.08401050418615341,0.010780825279653072
63,0.06262920673076933,0.7692307692307693,338.0,-0.08270060271024704,0.009417388588190079
64,0.19000000000000006,1.0,835.0,-0.02838606759905815,0.0005269891698844731
65,0.2941796875,1.0,298.0,0.10082249343395233,0.014309653080999851
66,0.29416015625,1.0,299.0,0.05384572222828865,0.004133995622396469
67,0.29146484375000004,1.0,437.0,0.05230037868022919,0.003852651221677661
68,0.29000000000000004,1.0,579.0,0.019530419260263443,0.0005764673696830869
69,0.29240234375000007,1.0,389.0,0.07868733257055283,0.008741160854697227
70,0.027955070217611344,0.03238866396761134,227.0,-0.24464066326618195,0.05458446219563484
71,0.99642578125,1.0,183.0,0.8492304682731628,0.6260798573493958
72,0.29634765625000004,1.0,187.0,0.031744033098220825,0.001460530562326312
73,0.29854694870283016,0.3018867924528302,171.0,0.03099961206316948,0.0008401540690101683
74,0.29000000000000004,1.0,744.0,-0.014243177138268948,0.00033173957490362227
75,0.19000000000000006,1.0,749.0,-0.0910492017865181,0.006016673985868692
76,0.29000000000000004,1.0,717.0,-0.00681960629299283,8.358291233889759e-05
77,0.10534148185483871,0.10967741935483871,222.0,-0.24137824773788452,0.04963993281126022
78,0.29255859375000004,1.0,381.0,-0.01849605143070221,0.000581619271542877
79,0.06868976076007324,0.07326007326007325,234.0,-0.30617445707321167,0.0764327123761177
80,0.29279296875000005,1.0,369.0,-0.017169807106256485,0.0005208732909522951
81,0.19000000000000006,1.0,779.0,-0.08329209685325623,0.0047498359344899654
82,0.2073917567172897,0.9158878504672897,435.0,-0.08372920751571655,0.011736285872757435
83,0.19000000000000006,1.0,997.0,-0.13366305828094482,0.011550119146704674
84,0.6791518450797872,0.6808510638297872,87.0,0.4604901075363159,0.17850379645824432
85,0.09754168009020614,0.8041237113402061,337.0,-0.12479694187641144,0.024042677134275436
86,0.9962109375,1.0,194.0,0.7622901797294617,0.5363824367523193
87,0.2922656250000001,1.0,396.0,0.03590988740324974,0.0021901887375861406
88,0.29150390625,1.0,435.0,0.03427323326468468,0.001993324840441346
89,0.29304687500000004,1.0,356.0,0.062255073338747025,0.0065383207984268665
90,0.19000000000000006,1.0,614.0,-0.06989088654518127,0.002957266755402088
91,0.06884561567164178,0.07462686567164178,296.0,-0.19691362977027893,0.0340258963406086
92,0.04469667733433735,0.048192771084337345,179.0,-0.18872667849063873,0.03165251389145851
93,0.2942187500000001,1.0,296.0,0.04857626184821129,0.004089785739779472
94,-0.05676806083650191,0.053231939163498096,566.0,-0.33595043420791626,0.06068501994013786
95,0.29388671875000005,1.0,313.0,0.059305544942617416,0.006175578571856022
96,0.019956177783613447,0.025210084033613446,269.0,-0.18153484165668488,0.028321370482444763
97,0.2902734375,1.0,498.0,0.0703735202550888,0.008948292583227158
98,0.0670128002850163,0.0716612377850163,238.0,-0.14068669080734253,0.01574280671775341
99,0.2921484375000001,1.0,402.0,0.08724172413349152,0.01600758731365204
100,0.29404296875,1.0,305.0,0.06398121267557144,0.009170982986688614
101,0.06154674639917695,0.06584362139917695,220.0,-0.14293217658996582,0.014896403066813946
102,0.6504634232954547,0.6545454545454547,209.0,0.49638354778289795,0.2010020762681961
103,0.030296097132034638,0.03463203463203464,222.0,-0.15337634086608887,0.015991084277629852
104,0.29000000000000004,1.0,591.0,0.0693550631403923,0.013305146247148514
105,0.2920117187500001,1.0,409.0,0.058470748364925385,0.009332275949418545
106,0.29414062500000004,1.0,300.0,0.06484246999025345,0.013145164586603642
107,0.29000000000000004,1.0,673.0,0.035031192004680634,0.0038417321629822254
108,0.29437500000000005,1.0,288.0,0.07084684818983078,0.013610434718430042
109,0.2939648437500001,1.0,309.0,0.03029559925198555,0.0029652996454387903
110,0.29121093750000004,1.0,450.0,0.022862127050757408,0.0018763358239084482
111,0.7309631990131579,0.7368421052631579,301.0,0.5768974423408508,0.20403914153575897
112,0.29000000000000004,1.0,529.0,0.0006314164493232965,1.6775661606516223e-06
113,0.23108029971965705,0.23746701846965704,327.0,-0.12016379088163376,0.007439834997057915
114,0.29169921875000004,1.0,425.0,0.002018344821408391,1.7494699932285585e-05
115,0.01764208447802198,0.02197802197802198,222.0,-0.3991658687591553,0.07604007422924042
116,0.29000000000000004,1.0,602.0,-0.02646852470934391,0.003710974007844925
117,0.13100045509708738,0.13592233009708737,252.0,-0.27304232120513916,0.03567030653357506
118,0.2944140625,1.0,286.0,-0.006774020381271839,0.00016661368135828525
119,0.16893257472826084,0.17391304347826084,255.0,-0.23512645065784454,0.022350070998072624
120,0.29162109375,1.0,429.0,-0.025585917755961418,0.005284231621772051
121,0.08794510690789473,0.09210526315789473,213.0,-0.36198750138282776,0.05176001414656639
122,0.1735937500000001,0.88,328.0,-0.040764112025499344,0.012513244524598122
123,0.29037109375000003,1.0,493.0,0.003059511771425605,6.467293133027852e-05
124,0.29517578125,1.0,247.0,0.021670415997505188,0.0024832698982208967
125,0.29109375000000004,1.0,456.0,0.0055979173630476,0.0002702982455957681
126,0.29541015625,1.0,235.0,0.029234711080789566,0.006762111559510231
127,0.29333984375,1.0,341.0,0.030757948756217957,0.005449893418699503
128,0.10675157912234041,0.11063829787234042,199.0,-0.2030109316110611,0.01453018095344305
129,0.17378627232142854,0.17857142857142855,245.0,-0.11062683165073395,0.003993559628725052
130,0.29000000000000004,1.0,523.0,0.019959982484579086,0.004603732842952013
131,0.29158203125000004,1.0,431.0,0.023518674075603485,0.006175211165100336
132,0.29341796875000004,1.0,337.0,0.025244250893592834,0.007330470718443394
133,0.2932421875000001,1.0,346.0,0.018145572394132614,0.0038965982384979725
134,0.23262316645408165,0.9387755102040816,315.0,-0.0006017605774104595,4.0713202906772494e-06
135,0.09061707427536236,0.7971014492753623,332.0,-0.0441402830183506,0.02487766183912754
136,0.10764451744699648,0.11307420494699648,278.0,-0.28556516766548157,0.020311648026108742
137,0.11896965579710142,0.12318840579710143,216.0,-0.2585480511188507,0.014617490582168102
138,0.29341796875000004,1.0,337.0,0.017290912568569183,0.0051901210099458694
139,0.29179687500000007,1.0,420.0,0.011095929890871048,0.0022940807975828648
140,0.29029296875,1.0,497.0,0.007937942631542683,0.0018311151070520282
141,0.29296875,1.0,360.0,0.009947279468178749,0.0023442564997822046
142,0.29000000000000004,1.0,535.0,0.0031260233372449875,0.00027013165527023375
143,0.29052734375,1.0,485.0,0.0036612844560295343,0.0005255838623270392
144,0.2932421875000001,1.0,346.0,0.006403631530702114,0.0012050461955368519
145,0.29037109375000003,1.0,493.0,0.0004121813108213246,5.333245098881889e-06
146,0.29197265625,1.0,411.0,0.0012320789974182844,5.585719191003591e-05
147,0.02625536151960784,0.03137254901960784,262.0,-0.7384878396987915,0.07940907776355743
148,0.2919921875,1.0,410.0,-0.000592050957493484,1.698612504696939e-05
149,0.2960351562500001,1.0,203.0,0.010324368253350258,0.001750103197991848
150,0.2925195312500001,1.0,383.0,-0.0018220513593405485,0.0001801592152332887
151,0.2922656250000001,1.0,396.0,-0.00350735941901803,0.0009522737818770111
152,0.29242187500000005,1.0,388.0,-0.0023179324343800545,0.0002967929467558861
153,0.29193359375000005,1.0,413.0,-0.004261089954525232,0.0018038027919828892
154,0.29000000000000004,1.0,695.0,-0.005128697957843542,0.0023981586564332247
155,0.039979594216417835,0.7462686567164178,322.0,-0.03996674343943596,0.06316787004470825
156,0.29000000000000004,1.0,708.0,-0.0035587241873145103,0.0009387752506881952
157,0.29427734375000003,1.0,293.0,0.007826926186680794,0.0025072169955819845
158,0.29000000000000004,1.0,641.0,0.0009286381537094712,7.45310535421595e-05
159,0.29378906250000003,1.0,318.0,0.006633097305893898,0.002683682832866907
160,0.1204126987795858,0.1242603550295858,197.0,-0.2829621434211731,0.011154498904943466
161,0.2937109375,1.0,322.0,0.006637805141508579,0.0031554640736430883
162,0.29000000000000004,1.0,702.0,0.0019686922896653414,0.0004988332511857152
163,0.293671875,1.0,324.0,-0.003596425987780094,0.00029211369110271335
164,0.29291015625000005,1.0,363.0,0.006639854516834021,0.004112948663532734
165,0.29107421875000006,1.0,457.0,0.003787698457017541,0.0017081339610740542
