episode,reward,final_f1,total_tokens,policy_loss,value_loss
1,0.6895147235576924,0.6923076923076924,143.0,0.8853699564933777,0.724609375
2,0.10714395630411255,0.11255411255411256,277.0,0.28107690811157227,0.08120694011449814
3,0.4588219572368421,0.4631578947368421,222.0,0.5658265352249146,0.3467235565185547
4,0.13027911679964535,0.13475177304964536,229.0,0.20273275673389435,0.044166043400764465
5,0.24653846153846148,0.9615384615384615,591.0,0.34186092019081116,0.08249174058437347
6,0.07986166007905138,0.09486166007905138,569.0,0.05919671058654785,0.003378735389560461
7,0.04515037593984962,0.06015037593984962,780.0,-0.016437020152807236,0.0003021955199074
8,0.1065834683319398,0.11371237458193979,365.0,0.004868250340223312,2.8853050025645643e-05
9,0.10352941176470587,0.8235294117647058,530.0,-0.009535515680909157,8.272844570456073e-05
10,0.028655472132034638,0.03463203463203464,306.0,-0.11851415783166885,0.01832723617553711
11,0.07343537414965987,0.08843537414965986,633.0,-0.14992466568946838,0.022331517189741135
12,0.28,1.0,1144.0,0.12439161539077759,0.011288522742688656
13,0.2923828125000001,1.0,390.0,0.15832018852233887,0.015581355430185795
14,0.0967556423611111,0.1111111111111111,479.0,-0.10105641186237335,0.009487587958574295
15,0.29000000000000004,1.0,521.0,0.16136939823627472,0.01656155474483967
16,0.29125,1.0,448.0,0.15723156929016113,0.016506237909197807
17,0.03907858455882353,0.04411764705882353,258.0,-0.19242970645427704,0.0421726293861866
18,0.2558894834953083,0.2680965147453083,369.0,0.005775934085249901,3.395437670405954e-05
19,0.29537109375000004,1.0,237.0,0.08109981566667557,0.0047050523571670055
20,0.3121037670173267,0.32673267326732675,493.0,0.07675661146640778,0.005489214323461056
21,0.2917773437500001,1.0,421.0,0.054448533803224564,0.0021649389527738094
22,0.29162109375,1.0,429.0,0.028703050687909126,0.0006095814751461148
23,0.02096976902173913,0.02608695652173913,262.0,-0.2559165954589844,0.06711392104625702
24,0.054895299692622954,0.05901639344262295,211.0,-0.19787147641181946,0.037425845861434937
25,0.2937304687500001,1.0,321.0,0.03480944409966469,0.0009697144269011915
26,0.10500000000000001,0.125,744.0,-0.15458226203918457,0.0190921388566494
27,0.28500000000000003,1.0,1083.0,0.0168451014906168,0.00037492913543246686
28,0.2945898437500001,1.0,277.0,0.07386063039302826,0.004703611135482788
29,0.29306640625,1.0,355.0,0.05075987055897713,0.002272948157042265
30,0.033192771084337346,0.048192771084337345,642.0,-0.21729865670204163,0.0374247245490551
31,0.29314453125000006,1.0,351.0,0.06319237500429153,0.0036918255500495434
32,0.28500000000000003,1.0,649.0,0.05507297441363335,0.0025547249242663383
33,0.1648280413799694,0.1712538226299694,329.0,-0.08462951332330704,0.0056140245869755745
34,0.29386718750000007,1.0,314.0,0.09143900871276855,0.008300533518195152
35,0.11066518498563219,0.11494252873563218,219.0,-0.09649407118558884,0.0072080036625266075
36,0.05905280565693431,0.06569343065693431,340.0,-0.17540577054023743,0.02302270382642746
37,0.29375000000000007,1.0,320.0,0.06435514986515045,0.004502884577959776
38,0.18962046204620459,0.2046204620462046,523.0,-0.010978270322084427,9.712118480820209e-05
39,0.4958203125,0.5,214.0,0.3122696876525879,0.06978476047515869
40,0.16922065548780507,0.878048780487805,452.0,-0.029694046825170517,0.0010401097824797034
41,0.10189828458629892,0.10676156583629892,249.0,-0.12296325713396072,0.010195903480052948
42,0.9957421875,1.0,218.0,0.9678964018821716,0.6531099081039429
43,0.29345703125,1.0,335.0,0.09417644888162613,0.010742458514869213
44,0.28814453125000006,1.0,351.0,0.07132593542337418,0.004186209291219711
45,0.12088012315031155,0.12461059190031154,191.0,-0.08827400207519531,0.005236196331679821
46,0.28500000000000003,1.0,532.0,0.04512789100408554,0.0019941728096455336
47,0.08228819880653267,0.09045226130653267,418.0,-0.2517477571964264,0.04226764291524887
48,0.29130859375000007,1.0,445.0,0.0629609078168869,0.005263525992631912
49,0.29281250000000003,1.0,368.0,0.06330936402082443,0.005406462121754885
50,0.19399571572580643,0.20161290322580644,390.0,-0.1478039026260376,0.013367967680096626
51,0.12665364583333338,0.8333333333333334,342.0,-0.08420200645923615,0.010100109502673149
52,0.2908007812500001,1.0,471.0,0.007609682157635689,8.57751801959239e-05
53,0.29230468750000005,1.0,394.0,0.00947508029639721,0.0001349139492958784
54,0.28500000000000003,1.0,547.0,0.061552196741104126,0.0036067648325115442
55,0.2906835937500001,1.0,477.0,0.04463242366909981,0.00306731928139925
56,0.29378906250000003,1.0,318.0,0.04753997549414635,0.003508568974211812
57,0.057471653088521396,0.062256809338521395,245.0,-0.3032250702381134,0.050595223903656006
58,0.29306640625,1.0,355.0,0.04643496498465538,0.0032823868095874786
59,0.29302734375000006,1.0,357.0,0.010777153074741364,0.00019370857626199722
60,0.28500000000000003,1.0,612.0,0.01941389963030815,0.0005050940089859068
61,0.2910351562500001,1.0,459.0,0.007453407160937786,9.715690248413011e-05
62,0.2915234375000001,1.0,434.0,-0.0041623469442129135,3.179212217219174e-05
63,0.2906640625000001,1.0,478.0,-0.012210972607135773,0.0002920260885730386
64,0.2931054687500001,1.0,353.0,0.013778019696474075,0.00036430056206882
65,0.29138671875,1.0,441.0,-0.017744282260537148,0.0006508672377094626
66,0.05931740785256411,0.06410256410256411,245.0,-0.30159711837768555,0.04253942519426346
67,0.5229564144736841,0.5263157894736842,172.0,0.3790433406829834,0.0737474113702774
68,0.29337890625000007,1.0,339.0,-0.01638048328459263,0.0005551418289542198
69,0.9868629092261905,0.9904761904761905,185.0,0.9494004249572754,0.5022295713424683
70,0.2901953125000001,1.0,502.0,0.023593109101057053,0.0010022568749263883
71,0.28500000000000003,1.0,914.0,-0.03278440237045288,0.0013875766890123487
72,0.29000000000000004,1.0,585.0,-0.026352938264608383,0.001533817034214735
73,0.29322265625,1.0,347.0,0.00931898970156908,0.00017017546633724123
74,0.29058593750000006,1.0,482.0,-0.019020039588212967,0.0007595550268888474
75,-0.29639534883720925,0.4186046511627907,711.0,-0.5622130632400513,0.3487827181816101
76,0.28500000000000003,1.0,582.0,-0.009033138863742352,0.0003784552973229438
77,-0.009700913027108404,0.6987951807228916,435.0,-0.2140803039073944,0.09281918406486511
78,0.28500000000000003,1.0,641.0,0.017655981704592705,0.0003067543148063123
79,0.06511232231498194,0.07220216606498195,363.0,-0.28094717860221863,0.03737657889723778
80,0.29292968750000004,1.0,362.0,0.04633127525448799,0.004009418189525604
81,0.2913671875,1.0,442.0,0.06315432488918304,0.006565543822944164
82,0.29000000000000004,1.0,647.0,0.05278990417718887,0.004950075410306454
83,0.29181640625000005,1.0,419.0,0.06732431054115295,0.007720885798335075
84,0.28,1.0,1159.0,0.07600163668394089,0.005060115363448858
85,0.3565660511363636,0.3636363636363636,362.0,0.18717889487743378,0.021510200574994087
86,0.28500000000000003,1.0,526.0,0.07124374806880951,0.005102063529193401
87,0.09578947368421052,0.11578947368421051,1162.0,-0.15483157336711884,0.015437229536473751
88,0.29009765625000006,1.0,507.0,0.04134859889745712,0.003306994214653969
89,0.29000000000000004,1.0,581.0,-0.021008461713790894,0.0007422956987284124
90,0.5684012276785715,0.5714285714285715,155.0,0.447773277759552,0.10928857326507568
91,-0.058320312499999916,0.65,426.0,-0.20650893449783325,0.0856260135769844
92,0.29107421875000006,1.0,457.0,0.032012857496738434,0.001982221845537424
93,0.11792699353448276,0.12413793103448276,318.0,-0.2290104776620865,0.02362697757780552
94,0.5676590401785715,0.5714285714285715,193.0,0.37718042731285095,0.09963975101709366
95,0.28500000000000003,1.0,1024.0,0.0510665588080883,0.0027371970936656
96,0.28,1.0,1009.0,0.06200018525123596,0.0031860924791544676
97,0.2948242187500001,1.0,265.0,0.05805301293730736,0.006325485650449991
98,0.02413043478260868,0.7391304347826086,639.0,-0.2075650542974472,0.043229054659605026
99,0.01322823660714286,0.01785714285714286,237.0,-0.335891991853714,0.05505039170384407
100,0.29431640625,1.0,291.0,0.049199178814888,0.004565680865198374
101,0.1431640625,0.15,350.0,-0.11382443457841873,0.006529465317726135
102,0.29302734375000006,1.0,357.0,0.03130904957652092,0.0020917898509651423
103,0.046834320262738864,0.05095541401273886,211.0,-0.24062667787075043,0.026622788980603218
104,0.5957421875,0.6,218.0,0.3812682032585144,0.08904548734426498
105,0.061109847184065924,0.06593406593406592,247.0,-0.2697508633136749,0.03186933323740959
106,0.29435546875000007,1.0,289.0,0.058932963758707047,0.0057319882325828075
107,0.06656529017857142,0.07142857142857142,249.0,-0.18484415113925934,0.015628963708877563
108,0.29179687500000007,1.0,420.0,0.05515238270163536,0.007357555441558361
109,0.13494801383706465,0.13930348258706465,223.0,-0.08830250799655914,0.003236485179513693
110,0.040131138392857146,0.044642857142857144,231.0,-0.29428184032440186,0.03414768725633621
111,0.29000000000000004,1.0,651.0,0.008134139701724052,0.00015466156764887273
112,0.12438548018292683,0.8292682926829268,250.0,-0.11438210308551788,0.02457338199019432
113,0.2889648437500001,1.0,309.0,0.06548319011926651,0.009269659407436848
114,0.2933203125,1.0,342.0,0.03395223990082741,0.003231858368963003
115,0.1669933744820442,0.1712707182320442,219.0,-0.021799497306346893,0.00015579555474687368
116,0.07513937005090497,0.08144796380090497,323.0,-0.1516093909740448,0.008552209474146366
117,0.291875,1.0,416.0,0.07845616340637207,0.018023930490016937
118,0.28500000000000003,1.0,580.0,0.09968198090791702,0.010203386656939983
119,0.2931250000000001,1.0,352.0,0.0447491779923439,0.007722446694970131
120,0.2940625,1.0,304.0,0.05679980665445328,0.012251447886228561
121,0.29000000000000004,1.0,609.0,0.012986945919692516,0.0007879434851929545
122,0.09863636363636363,0.11363636363636363,591.0,-0.2034304141998291,0.014473265036940575
123,0.2954296875000001,1.0,234.0,0.01797538809478283,0.0014870301820337772
124,0.2911328125,1.0,454.0,0.02594183385372162,0.0031060788314789534
125,0.2925195312500001,1.0,383.0,0.0161216389387846,0.0013625547289848328
126,0.12473958333333335,0.8333333333333333,440.0,-0.07098142802715302,0.03371365740895271
127,0.29316406250000004,1.0,350.0,0.011840361170470715,0.000809003075119108
128,0.29365234375000004,1.0,325.0,0.017908470705151558,0.0017171731451526284
129,0.29076171875,1.0,473.0,-0.010948816314339638,0.0008772609289735556
130,0.29150390625,1.0,435.0,-0.004134878050535917,0.00013665170990861952
131,0.14940848214285718,0.8571428571428571,396.0,-0.06186175346374512,0.031326208263635635
132,0.5718425341473511,0.576158940397351,221.0,0.47781163454055786,0.04641938954591751
133,0.294296875,1.0,292.0,0.0053136637434363365,0.00019081842037849128
134,0.29048828125000004,1.0,487.0,-0.01353453379124403,0.0014292150735855103
135,0.28500000000000003,1.0,581.0,-0.01549750380218029,0.0007108664140105247
136,0.29292968750000004,1.0,362.0,0.01032340619713068,0.0006860728608444333
137,0.28500000000000003,1.0,639.0,-0.0444127582013607,0.002280510263517499
138,0.28500000000000003,1.0,782.0,-0.031886883080005646,0.0009990185499191284
139,0.2932421875000001,1.0,346.0,0.011794830672442913,0.0008570413338020444
140,0.29423828125000007,1.0,295.0,-0.03432704880833626,0.0035964855924248695
141,0.1861834319526627,0.20118343195266272,565.0,-0.24645093083381653,0.015928931534290314
142,0.2931054687500001,1.0,353.0,0.016028646379709244,0.001583728357218206
143,0.12240458015267175,0.13740458015267176,665.0,-0.3063395917415619,0.025590842589735985
144,0.012382812500000062,0.72,390.0,-0.08691836893558502,0.05074169859290123
145,0.28500000000000003,1.0,643.0,0.05520541965961456,0.0028714111540466547
146,0.21938032670454546,0.22545454545454546,311.0,-0.019921928644180298,8.152877853717655e-05
147,0.29000000000000004,1.0,517.0,0.02260579541325569,0.004657832905650139
148,0.292578125,1.0,380.0,0.030054492875933647,0.0074632251635193825
149,0.99044921875,1.0,489.0,0.8466334342956543,0.37971407175064087
150,0.29302734375000006,1.0,357.0,0.03511658310890198,0.008779244497418404
151,0.06940048993644067,0.07457627118644067,265.0,-0.2854529321193695,0.01726849004626274
152,0.2908007812500001,1.0,471.0,0.030465958639979362,0.0069250063970685005
153,0.2921289062500001,1.0,403.0,0.026245849207043648,0.005824675317853689
154,0.28521484375000006,1.0,501.0,0.015913408249616623,0.002039640210568905
155,0.28,1.0,1582.0,-0.00924282893538475,0.001457734382711351
156,0.2928515625,1.0,366.0,0.008640903048217297,0.0007762070163153112
